panel,condition,arm,seed,origin,channel,draw,horizon,prediction,target
neso_2025,SHIFT8,C2,81551,4345,0,0,0,-4885.14453125,-4977.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,1,-5279.248046875,-5877.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,2,-5748.775390625,-6115.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,3,-5528.607421875,-6574.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,4,-4268.095703125,-4362.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,5,-2454.923828125,-949.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,6,-1746.02734375,5.84320000000298
neso_2025,SHIFT8,C2,81551,4345,0,0,7,-2131.091796875,-96.65679999999702
neso_2025,SHIFT8,C2,81551,4345,0,0,8,-3229.466796875,-1132.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,9,-3924.72265625,-988.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,10,-4296.69140625,-694.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,11,-4556.140625,-585.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,12,-4849.17578125,-603.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,13,-4355.1328125,-353.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,14,-2413.365234375,346.343200000003
neso_2025,SHIFT8,C2,81551,4345,0,0,15,-288.396484375,1631.343200000003
neso_2025,SHIFT8,C2,81551,4345,0,0,16,771.736328125,1325.343200000003
neso_2025,SHIFT8,C2,81551,4345,0,0,17,1382.45703125,1809.843200000003
neso_2025,SHIFT8,C2,81551,4345,0,0,18,1645.70703125,1538.343200000003
neso_2025,SHIFT8,C2,81551,4345,0,0,19,1179.89453125,1202.843200000003
neso_2025,SHIFT8,C2,81551,4345,0,0,20,-666.494140625,-75.15679999999702
neso_2025,SHIFT8,C2,81551,4345,0,0,21,-2636.328125,-2577.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,22,-4090.439453125,-4365.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,23,-4742.859375,-4857.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,24,-5002.095703125,-5185.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,25,-5372.654296875,-5804.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,26,-5593.673828125,-6560.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,27,-5335.060546875,-6491.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,28,-3927.87109375,-4079.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,29,-1815.40234375,-634.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,30,-785.0390625,1295.343200000003
neso_2025,SHIFT8,C2,81551,4345,0,0,31,-1302.259765625,1160.843200000003
neso_2025,SHIFT8,C2,81551,4345,0,0,32,-2519.27734375,211.34320000000298
neso_2025,SHIFT8,C2,81551,4345,0,0,33,-3279.69140625,-721.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,34,-3665.013671875,-2293.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,35,-3933.685546875,-4670.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,36,-4361.7265625,-6112.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,37,-4149.83984375,-7623.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,38,-2637.451171875,-7017.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,39,-529.33984375,-4754.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,40,595.369140625,-2570.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,41,1107.892578125,-1071.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,42,1316.373046875,-257.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,43,838.904296875,-468.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,44,-914.416015625,-1819.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,45,-2893.701171875,-4365.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,46,-4312.490234375,-5702.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,47,-4748.8359375,-6209.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,48,-5075.9140625,-6668.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,49,-5522.03125,-7837.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,50,-6006.119140625,-8324.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,51,-5889.859375,-8532.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,52,-4377.083984375,-5786.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,53,-2390.404296875,-4126.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,54,-1670.537109375,-4321.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,55,-2295.7890625,-5466.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,56,-3372.23046875,-6753.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,57,-4160.044921875,-6764.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,58,-4795.376953125,-6485.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,59,-5094.103515625,-7277.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,60,-5181.029296875,-7060.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,61,-4599.857421875,-6780.156799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,62,-3241.10546875,-5230.656799999997
neso_2025,SHIFT8,C2,81551,4345,0,0,63,-1330.3828125,-3037.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,0,-4653.89453125,-4977.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,1,-4975.115234375,-5877.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,2,-5488.255859375,-6115.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,3,-5312.861328125,-6574.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,4,-4177.447265625,-4362.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,5,-2432.099609375,-949.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,6,-1819.90625,5.84320000000298
neso_2025,SHIFT8,C3,81551,4345,0,0,7,-2208.3046875,-96.65679999999702
neso_2025,SHIFT8,C3,81551,4345,0,0,8,-3258.98828125,-1132.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,9,-3907.59765625,-988.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,10,-4366.169921875,-694.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,11,-4583.82421875,-585.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,12,-4799.748046875,-603.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,13,-4379.87109375,-353.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,14,-2615.994140625,346.343200000003
neso_2025,SHIFT8,C3,81551,4345,0,0,15,-499.396484375,1631.343200000003
neso_2025,SHIFT8,C3,81551,4345,0,0,16,575.291015625,1325.343200000003
neso_2025,SHIFT8,C3,81551,4345,0,0,17,1223.5234375,1809.843200000003
neso_2025,SHIFT8,C3,81551,4345,0,0,18,1433.01171875,1538.343200000003
neso_2025,SHIFT8,C3,81551,4345,0,0,19,995.2734375,1202.843200000003
neso_2025,SHIFT8,C3,81551,4345,0,0,20,-805.98046875,-75.15679999999702
neso_2025,SHIFT8,C3,81551,4345,0,0,21,-2760.185546875,-2577.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,22,-4275.064453125,-4365.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,23,-4836.4140625,-4857.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,24,-4970.318359375,-5185.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,25,-5231.5859375,-5804.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,26,-5502.98046875,-6560.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,27,-5300.263671875,-6491.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,28,-3995.580078125,-4079.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,29,-1902.43359375,-634.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,30,-911.08984375,1295.343200000003
neso_2025,SHIFT8,C3,81551,4345,0,0,31,-1401.34765625,1160.843200000003
neso_2025,SHIFT8,C3,81551,4345,0,0,32,-2588.427734375,211.34320000000298
neso_2025,SHIFT8,C3,81551,4345,0,0,33,-3315.54296875,-721.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,34,-3782.498046875,-2293.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,35,-3984.728515625,-4670.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,36,-4327.23046875,-6112.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,37,-4176.40234375,-7623.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,38,-2845.767578125,-7017.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,39,-784.50390625,-4754.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,40,358.51171875,-2570.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,41,900.92578125,-1071.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,42,1048.953125,-257.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,43,606.69140625,-468.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,44,-1087.265625,-1819.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,45,-3008.88671875,-4365.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,46,-4423.76171875,-5702.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,47,-4689.6484375,-6209.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,48,-4877.134765625,-6668.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,49,-5247.19921875,-7837.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,50,-5783.876953125,-8324.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,51,-5696.978515625,-8532.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,52,-4325.01171875,-5786.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,53,-2433.181640625,-4126.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,54,-1811.5625,-4321.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,55,-2439.849609375,-5466.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,56,-3484.521484375,-6753.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,57,-4199.525390625,-6764.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,58,-4877.3984375,-6485.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,59,-5063.654296875,-7277.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,60,-5011.2890625,-7060.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,61,-4467.2265625,-6780.156799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,62,-3320.099609375,-5230.656799999997
neso_2025,SHIFT8,C3,81551,4345,0,0,63,-1445.58984375,-3037.656799999997
