figure,panel,series,x,y,unit,source_file
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_goff|series23,0.026835372354875653,0.35028046782663386,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_goff|series24,0.01876928589833804,0.5494755828023451,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_goff|series25,0.025240621664679996,0.21300827825547447,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_goff|series26,0.007381633675684562,0.22928322658777855,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_goff|series27,-0.01253978081824303,0.40507531805245783,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_goff|series28,-0.005125002375285792,0.738140928809848,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_goff|series29,0.007459952349983645,0.3604725936586659,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_goff|series30,-0.018203823077973524,0.3358765808492794,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_goff|series31,-0.014970020826415742,0.48837779517306656,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_goff|series32,-0.00542592243530271,0.44771614480995653,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_goff|series33,-0.002355040023456656,0.2965332240231906,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_goff|series34,0.022303560228824848,0.45772791795838763,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_goff|series35,-0.006480362649563531,0.428041553013218,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_goff|series36,0.019474716931801472,0.37338805774173084,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_goff|series37,0.026210303673941726,0.5565082175406573,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_goff|series38,0.010117187438621222,0.3085376001095822,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_goff|series39,-0.013159110727444356,0.3518318190076622,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series0,-0.023077308163498067,0.5640007845751303,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series1,0.026535027703397662,0.36222618537508566,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series2,0.04290362251161539,0.548234838828955,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series3,-0.04259180888738057,0.21228926394001524,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series4,-0.04710684665008469,0.28240921931457963,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series5,0.01843108088124701,0.6570075432543168,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series6,-0.08599823083497915,0.2951970342324066,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series7,-0.0037633324136521207,0.3645976510201031,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series8,-0.08594265595681683,0.2931943760767728,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series9,-0.0797218158639521,0.3341824908048606,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series10,-0.05202711372611191,0.5213850536219564,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series11,0.04637373324657712,0.3926492681822517,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series12,0.018934581385381732,0.3751667363753688,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series13,-0.020012800080441484,0.27076390185300125,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series14,0.052929863580154723,0.5890704298624566,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series15,-0.0051747336582950165,0.3550455516931439,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series16,-0.0316015161084805,0.30519722764394475,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series17,-0.050733176064557406,0.5854384895654617,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series18,0.03797818560871935,0.6300580379086911,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series19,0.12046837322205917,0.749014447926698,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series20,0.006311632475122786,0.5060847577477994,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series21,-0.0016228454134281645,0.563137959136116,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series22,0.0037187943256073996,0.3923232714331383,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series23,0.034426937747328634,0.4969462365719719,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series24,0.01694650847491508,0.4146528611180965,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series25,-0.05142459103306185,0.2535682472274295,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series26,-0.04529488277667004,0.4911995979150079,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series27,0.025898540115969038,0.4111750570056679,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series28,-0.06414508608969804,0.42426604819928626,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series29,0.002274224452047391,0.44513577421526923,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series30,0.022539902768366815,0.25178431706392973,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series31,-0.04599983531624807,0.2744365789707669,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series32,-0.06195165253252366,0.4164691937568821,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series33,0.01718428309117137,0.4292390163272582,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series34,0.035354857122933736,0.3882226305708346,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series35,-0.04737875834812255,0.404627579599366,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series36,-0.044153307119970675,0.3651350008328638,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series37,-0.055279748935236905,0.44837606630626226,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series38,-0.02246490736058171,0.3115453886817785,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.5|phi0.5_gauss_goff->phi0.5_t3.5_gon|series39,0.051901431308854384,0.4156380568855277,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series0,0.00921615014297028,0.25697629024082247,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series1,0.02151544772063685,0.16245064240585685,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series2,-0.03872880603498052,0.09416010791317556,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series3,-0.012134729195657279,0.06491829078179293,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series4,0.005169089300543606,0.13841334061100868,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series5,0.021869786729582064,-0.11736040438436525,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series6,-0.002939141877771223,0.289926375336748,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series7,0.0037938100151531096,0.11847270489061776,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series8,-0.0022362188907338876,0.19047976669063804,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series9,-0.0105509025947228,0.17994129468092834,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series10,-0.020630860532756534,-0.0950214345325567,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series11,0.005301541117243014,0.24200591814545558,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series12,-0.034958467373730207,0.1606027889313198,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series13,0.05025591866006618,-0.02259139238148418,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series14,0.043996350401235285,0.601664278418359,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series15,-0.003508034542852423,0.21346056817020606,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series16,0.0017898205621159624,0.07411126231580592,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series17,0.0007147965760475605,0.38330268168433423,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series18,-0.0033444490976974883,0.09166637936677896,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series19,0.027004662915271038,0.1900792607285377,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series20,-0.00724352652988236,-0.059765168138180155,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series21,0.007006949739893464,0.3358163509857589,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series22,-0.039025075071189796,0.0378065115521064,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series23,0.008922061727041797,-0.09143185159570795,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series24,-0.013308294171549773,-0.10071662971958124,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series25,-0.018570256182108946,0.10258695140895992,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series26,-0.007923374706675812,0.03226017410699178,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series27,0.04452733625752214,0.19538797954140028,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series28,-0.025207450457958913,0.14517089459416654,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series29,0.004907677666491916,0.3615470147329171,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series30,-0.003124896162785662,0.20007017400136434,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series31,-0.02935479483023795,0.1696855654860011,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series32,-0.026408267612664016,0.1622412081458161,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series33,0.015629203119109536,-0.15011794386994065,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series34,0.03220501046401725,0.1467259171066,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series35,0.04481171532280648,0.01767085408839484,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series36,0.0037965457762220156,0.18761394688252384,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series37,0.020383185294894468,-0.057883427730675535,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series38,-0.034831132155770494,0.06566348044642811,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_gauss_gon|series39,0.0009467990816455218,-0.02393940812043277,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series0,-0.009856350138911396,0.3811744076477288,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series1,0.010639169101011925,0.3569487627563697,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series2,0.012145806917861823,0.22232007847236668,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series3,-0.024273382806260346,0.0743410314620313,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series4,-0.0034912578418473394,0.1959587958875717,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series5,0.03496276623028871,0.28004238644328,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series6,0.022269529442308644,0.3374954912390954,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series7,0.031801736788604984,0.16726038801322934,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series8,0.015271858256013515,0.2958669401827887,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series9,-0.00229063781864014,0.09859945143678148,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series10,0.0037910402172888213,0.1864754047572056,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series11,0.017310495914139246,0.3751428503264093,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series12,0.010676160592758777,0.2818358070456255,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series13,0.03948681592328196,0.17251595020793334,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series14,0.011968930537659905,0.37574915477444926,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series15,0.00036912696119240085,0.2584514513632558,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series16,-0.04516223139370734,0.30250573549652215,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series17,0.0011470712724294119,0.2742522746968445,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series18,0.004478467101301065,0.3223092775181608,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series19,0.04106088129742358,0.34137888718257897,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
fig3_matched_pairs_se_xi,main,phi0.9|phi0.9_gauss_goff->phi0.9_t6_goff|series20,0.0019033841885713887,0.1913124670767667,x=delta normalized spectral entropy (0-1); y=delta GPD shape (dimensionless),S1_PAIRS.csv
