building_id,physical_group,meter_ids,hash,eligible,reason,observed_hours,archive_finite_hours,timezone,block_start,block_end_exclusive
Rat_education_Theo,kaggle:331,Rat_education_Theo,95ee867ad8ef6d1a121a04f3f8295575ae7af865582249eb092f48a0538c9b72,True,ELIGIBLE,17541,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Fox_education_Elizabeth,kaggle:224,Fox_education_Elizabeth,962d1cf505d4c7f4892dff7794ead3f97734f0cd24040bde47c4861d00f4bb1b,True,ELIGIBLE,8775,8784,US/Mountain,2016-07-04 00:00:00,2016-11-01 00:00:00
Rat_education_Beverly,kaggle:482,Rat_education_Beverly,96508e7feeec0023f09e0945379805202b03ae36e44d7bb97c8b85be9ebc4782,True,ELIGIBLE,17540,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Fox_education_Marlana,kaggle:247,Fox_education_Marlana,96787469c59c6860293a86b95816be241de6c56e7d72fcc36b8e940807876044,True,ELIGIBLE,17443,17544,US/Mountain,2016-08-25 00:00:00,2016-12-23 00:00:00
Bear_education_Elise,kaggle:655,Bear_education_Elise,971e529d1f4aadee37fba2f8dab73eec17ccbcb9701bf67b654905d74c8824d7,True,ELIGIBLE,17542,17544,US/Pacific,2016-03-14 00:00:00,2016-07-12 00:00:00
Bear_assembly_Roxy,kaggle:601,Bear_assembly_Roxy,973ea04d6392a9d44e067d1a3982fe7db823db16d49bc145ea4dc462227e5cee,False,NO_120D_OBSERVED_BLOCK,17065,17544,US/Pacific,,
Rat_public_Sana,kaggle:546,Rat_public_Sana,976b036e6216f4da02dc27b20d6cae2737caaa0f426cd56b3b8877432ef63dc7,False,NO_120D_OBSERVED_BLOCK,8662,8784,US/Eastern,,
Fox_education_Delma,kaggle:162,Fox_education_Delma,97799a8cc7280c853b67b3f0233bee276dddfec955261ca6985ef51c4de7f73d,True,ELIGIBLE,17510,17544,US/Mountain,2016-03-24 00:00:00,2016-07-22 00:00:00
Rat_public_Laurie,kaggle:524,Rat_public_Laurie,983a7078d8516df47e1a45340c1f331ca5a56cbacdc3dea595083608adca1c58,True,ELIGIBLE,17421,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Panther_parking_Mellissa,kaggle:70,Panther_parking_Mellissa,98bef0a57852a1fbd8ba344da4e380b5c07d6b299778bf9cba442a9161086781,True,ELIGIBLE,8749,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Rat_assembly_Mirta,kaggle:418,Rat_assembly_Mirta,9943d67668bc3737d4110197d5ac10b7a717a367694399adca5696d5fd1704d7,True,ELIGIBLE,17513,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Panther_lodging_Myrtle,kaggle:49,Panther_lodging_Myrtle,9961378c4adfd5aeb1bf06fa0b9ae2b2e91e9ba95083a024641f6e0cdbf8d371,True,ELIGIBLE,8748,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Rat_lodging_Ben,kaggle:374,Rat_lodging_Ben,9969aea03ca76f1a7a2aa87519e787dc762f2cc3ae07d0628ee2849410e6feb3,True,ELIGIBLE,17343,17544,US/Eastern,2016-01-01 00:00:00,2016-04-30 00:00:00
Panther_lodging_Tracie,kaggle:37,Panther_lodging_Tracie,9a68cce547b90f4620b0e8ac0ca8a4bbcbd9eddf11599a4c51a761923fa2cc24,True,ELIGIBLE,8749,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Rat_public_Nancy,kaggle:395,Rat_public_Nancy,9b61217bed74de8cdd8bc184bc8425f4dbc786e8f362162c944b7bedfc9f1fc2,True,ELIGIBLE,17460,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_assembly_Teddy,kaggle:337,Rat_assembly_Teddy,9b96c5c53942330b26e43cd507349c5bf407aadd7b4ba3a8d4925a418fdd00c1,True,ELIGIBLE,17468,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Fox_assembly_Sheldon,kaggle:283,Fox_assembly_Sheldon,9bca386e4002d257c87da9dde96160a9aa20120c39cba59605f499c67168d0e7,True,ELIGIBLE,17541,17544,US/Mountain,2016-03-24 00:00:00,2016-07-22 00:00:00
Bear_education_Chun,kaggle:624,Bear_education_Chun,9bcc13b8d252eb736401aa2e12fb3d2313a00b427bbbfce1b3032abb1861db99,True,ELIGIBLE,17471,17544,US/Pacific,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_education_Morton,kaggle:452,Rat_education_Morton,9bcdf395b8c19f8ca83d9569db5aeac329d62245bd9e82adfea011f221e3900a,True,ELIGIBLE,17492,17544,US/Eastern,2016-05-25 00:00:00,2016-09-22 00:00:00
Fox_office_Juana,kaggle:282,Fox_office_Juana,9c06e6deb5ab2ae81778ffcbb837564b651afa9ec46d813d8d1bd1cb806eaece,True,ELIGIBLE,17355,17544,US/Mountain,2016-03-24 00:00:00,2016-07-22 00:00:00
Rat_education_Adell,kaggle:481,Rat_education_Adell,9c37b54649658c05f8e3360080f5dab901159a70edf3fce8d67990b0ce0b7dc8,True,ELIGIBLE,17338,17544,US/Eastern,2016-11-07 00:00:00,2017-03-07 00:00:00
Bear_lodging_Erick,kaggle:578,Bear_lodging_Erick,9cd71634892e239014d9c48b7c1eeb1f567aae9ab88e51c76167d997f27f98a1,True,ELIGIBLE,17505,17544,US/Pacific,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_health_Guy,kaggle:365,Rat_health_Guy,9d5e8597c87ac5d884cbd2a81806978ef04325a9c8c38219da91e2eae2fd0f71,True,ELIGIBLE,17366,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Panther_other_Bethel,kaggle:81,Panther_other_Bethel,9d7702fe2fd7ca2d4d0261cb56cb12677d357ab672b08a530a95261a01d86e2b,True,ELIGIBLE,8748,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Bear_education_Arnold,kaggle:566,Bear_education_Arnold,9d7b3adc07a16b6d1306bdc7e82b84131c7a7248bc9773f230948403d000392d,False,NO_120D_OBSERVED_BLOCK,17106,17544,US/Pacific,,
Panther_lodging_Janice,kaggle:67,Panther_lodging_Janice,9d9dbe4f70830f12c2fb39b376f65c9838ddb488492bf4f2cda3e4696bd7f9ac,True,ELIGIBLE,8748,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Rat_education_Ulrike,kaggle:373,Rat_education_Ulrike,9dd7fad0d475c3ff5406e8939dba625ec34c0982d4baa503acff23973c8d45b8,True,ELIGIBLE,17492,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Fox_education_Cynthia,kaggle:259,Fox_education_Cynthia,9e17214d12d3ee8d76224f111f8b471553b9141f3e8c552bc626388549bb0bf7,True,ELIGIBLE,17387,17544,US/Mountain,2016-03-24 00:00:00,2016-07-22 00:00:00
Rat_public_Maxine,bdg:Rat_public_Maxine,Rat_public_Maxine,9e25dc333a3ddb38a8f672a35474f94621d21ffc32f10836bfe406a3da0918a2,True,ELIGIBLE,8775,8784,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_education_Deanna,kaggle:542,Rat_education_Deanna,9e94fc003043d60a6dda2d99a245e119b9898f10c2412bf280b9ccc84c504ced,True,ELIGIBLE,17492,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_public_Kelle,kaggle:552,Rat_public_Kelle,9ef85222081ed74556b9a59de5083457fb76cbde349777448922fc76078a903f,True,ELIGIBLE,17333,17544,US/Eastern,2016-05-26 00:00:00,2016-09-23 00:00:00
Fox_education_Carleen,kaggle:271,Fox_education_Carleen,9f179504dde27a4ee467e0eeb781456d61930449cec064d4f229797683791271,True,ELIGIBLE,17531,17544,US/Mountain,2016-04-10 00:00:00,2016-08-08 00:00:00
Bear_education_Paola,kaggle:584,Bear_education_Paola,a1281e90317cfe77b2501d579cd6ce87e6409d416bc97798e5f3b26969fce542,True,ELIGIBLE,17542,17544,US/Pacific,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_assembly_Deandre,kaggle:324,Rat_assembly_Deandre,a183bb9f37afe77be09e1b79e638c34b344283bcb58dfdf10a93e31652a8362a,True,ELIGIBLE,17492,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Fox_education_Claire,kaggle:263,Fox_education_Claire,a19a0e9e87fbc862424eedddaf60bebc936dc0ad0c3ba05d3ce4285c19752648,True,ELIGIBLE,17542,17544,US/Mountain,2016-03-24 00:00:00,2016-07-22 00:00:00
Panther_lodging_Russell,kaggle:6,Panther_lodging_Russell,a19a4145db842eb971060ef269ce556b13b9413ff2c4795c4cf85dcc5242f932,True,ELIGIBLE,8750,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Bear_education_Sharon,kaggle:627,Bear_education_Sharon,a215e09b75bae22f172e413ed6ffb501fd386e702f719cc8b502de5ede7a9f8d,True,ELIGIBLE,17538,17544,US/Pacific,2016-06-26 00:00:00,2016-10-24 00:00:00
Panther_education_Quintin,kaggle:29,Panther_education_Quintin,a22259b63a76e8530a04c141b7b6a3b372e57c462567700421258f0e39bbf623,True,ELIGIBLE,8748,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Panther_office_Lavinia,kaggle:92,Panther_office_Lavinia,a22c0d3439cc727ed1baeded8991275946a3c2ffc1fa886d4c2f4348a2e8f4cf,True,ELIGIBLE,8749,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Panther_education_Sophia,kaggle:11,Panther_education_Sophia,a3303f53a7d5c8589fc30cf149b0124d769accd71eceeb50e835a65efca582d4,True,ELIGIBLE,8750,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Panther_education_Rosalie,kaggle:0,Panther_education_Rosalie,a3462b1eca0f823f6e996863455372e23c9dbba053a2734a7290e34ff4224b25,True,ELIGIBLE,8740,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Fox_assembly_Leeanne,kaggle:262,Fox_assembly_Leeanne,a347077f1f0101e689809e0958c7e048b72148ed454d9f12f5be435788e77075,True,ELIGIBLE,17534,17544,US/Mountain,2016-03-24 00:00:00,2016-07-22 00:00:00
Panther_education_Mattie,kaggle:2,Panther_education_Mattie,a3618e2766dcd88c7301ce606adc38d33eb8453f2ec142465285450e3e2deb0f,True,ELIGIBLE,8748,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Panther_education_Annetta,kaggle:13,Panther_education_Annetta,a38229c67ba0241e45694def8cc33492a0e1470244a4fbcee7b3fd99b59c89a7,True,ELIGIBLE,8750,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Bear_education_Millie,kaggle:635,Bear_education_Millie,a398b2fb63e295b25eca933042660299516e450f4b235cfc3abf41a09d889cdb,True,ELIGIBLE,17159,17544,US/Pacific,2016-04-28 00:00:00,2016-08-26 00:00:00
Rat_education_Brett,kaggle:443,Rat_education_Brett,a3a8e03f22e228a93d104bde72ad03725c47d8cf206a16ee44fe47bca0e14580,True,ELIGIBLE,17483,17544,US/Eastern,2016-03-19 00:00:00,2016-07-17 00:00:00
Fox_education_Janina,kaggle:214,Fox_education_Janina,a3ac15531cac4697c3edf6e861f1ce689d459f061dcb3bebe246dab0f2aac631,True,ELIGIBLE,17502,17544,US/Mountain,2016-07-04 00:00:00,2016-11-01 00:00:00
Rat_education_Zina,kaggle:334,Rat_education_Zina,a3b112cfa4b5338959001f75769b42378755bdd58d062886c08e9571494a6ec0,True,ELIGIBLE,17420,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Fox_education_Kris,kaggle:266,Fox_education_Kris,a3b7c495a7b46460649b3678c92f37cef7bda4677f8bf789cb7f95ace31ffbee,True,ELIGIBLE,17536,17544,US/Mountain,2016-03-24 00:00:00,2016-07-22 00:00:00
Rat_office_Arron,kaggle:468,Rat_office_Arron,a3f97052e6bd218d296069533fc4f41c9d063764f0923b243ecc13d60f3c4b3c,True,ELIGIBLE,17476,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Panther_office_Kristen,kaggle:41,Panther_office_Kristen,a4437589e1f354eee4ab2241f09d7eadb1a777d762a66b92071660219c068e10,True,ELIGIBLE,8749,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Rat_public_Tamra,kaggle:527,Rat_public_Tamra,a501422cfc4df8b5c0361702f6b540cc39cd57eac527e55ea31397f4e6df9c57,True,ELIGIBLE,17468,17544,US/Eastern,2016-05-25 00:00:00,2016-09-22 00:00:00
Rat_public_Carole,kaggle:366,Rat_public_Carole,a52f9341c0bead83e86d2c563ae1519326c95dabebeb7d86494e81700a3ec06d,False,NO_120D_OBSERVED_BLOCK,17450,17544,US/Eastern,,
Bear_parking_Bridget,kaggle:621,Bear_parking_Bridget,a5403fb4a6ab6630cb9b715f02423330d7bd21edd7a5ba9eca89fdc7d5ab95d1,False,NO_120D_OBSERVED_BLOCK,8684,8760,US/Pacific,,
Panther_lodging_Blaine,kaggle:61,Panther_lodging_Blaine,a5c02a96b261c91392ea02c41cbaa567ff7fdcab0569888abb0b4342c3b7cebc,True,ELIGIBLE,8748,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Bear_assembly_Angel,kaggle:602,Bear_assembly_Angel,a5c328273c4be232936f38d1bc7b323f1d7f0ee7232c7a13918ce9666c622640,True,ELIGIBLE,8722,8760,US/Pacific,2017-03-13 00:00:00,2017-07-11 00:00:00
Panther_lodging_Jorge,kaggle:63,Panther_lodging_Jorge,a6f40fc1649a64a740cd1a46330311ce317604f92457c9b54c2a6e627042d55c,True,ELIGIBLE,8749,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Rat_assembly_Jamie,kaggle:421,Rat_assembly_Jamie,a71b47dcee91c4e8870093a7492bc58e823619044370aeb84d6298b2a4c8b6d5,True,ELIGIBLE,17467,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Panther_education_Teofila,kaggle:30,Panther_education_Teofila,a7217466a9b2faa6ced9e1b49d9619beb5e18009cd8230897281bdda70c09c91,True,ELIGIBLE,8749,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Fox_assembly_Kathie,kaggle:160,Fox_assembly_Kathie,a806decfcdb275e31245303dcf87ffe7cecf82f0d5e7363629fcfc25b742d635,True,ELIGIBLE,17242,17544,US/Mountain,2016-04-01 00:00:00,2016-07-30 00:00:00
Bear_assembly_Diana,kaggle:613,Bear_assembly_Diana,a88a811b070cfa884f4df3add6ba98f0b439f044969351464e45e6ea75349847,True,ELIGIBLE,8662,8760,US/Pacific,2017-05-04 00:00:00,2017-09-01 00:00:00
Rat_public_Margart,kaggle:343,Rat_public_Margart,a94b86ef2e3cb3f4aa24339fc45352444181dea60fedc385e630ff802b6f854c,True,ELIGIBLE,17492,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Panther_office_Patti,kaggle:80,Panther_office_Patti,a9e058c47c19d6cdd28a8191372c427f88b76e19ea6189f25b8fbdfaf95f87bd,True,ELIGIBLE,8748,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Rat_assembly_Adolfo,kaggle:370,Rat_assembly_Adolfo,aa69d365d2a8a930fb033e7517687ab942166633afdf235f20484b8108133eb0,True,ELIGIBLE,17516,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_warehouse_Shari,kaggle:383,Rat_warehouse_Shari,aa841a1c4cd58dd610d02638516ba6e9b1d97b86d3b75fe48e22a5db28e97028,True,ELIGIBLE,17444,17544,US/Eastern,2016-05-25 00:00:00,2016-09-22 00:00:00
Panther_assembly_Pamella,kaggle:59,Panther_assembly_Pamella,ab5d41c9b50993bff220f4513900ac3e0a7e4b743dbaf9ad79d573eb4fc128e5,True,ELIGIBLE,8747,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Rat_education_Lonnie,kaggle:311,Rat_education_Lonnie,ab862b009e982bd7769003fbffc88dce88210c750189207b145e120541af7c05,True,ELIGIBLE,17466,17544,US/Eastern,2016-05-26 00:00:00,2016-09-23 00:00:00
Rat_public_Ramon,kaggle:310,Rat_public_Ramon,abb9a243d0a8908c49bf5be5c2981491e8273984a3f61d13c6100da3bbd645e0,True,ELIGIBLE,17489,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Fox_education_Shirley,kaggle:245,Fox_education_Shirley,ac2eaa4c3acdd3355f90add78ecbd92c11c00792068053c3cf027572386eba3b,True,ELIGIBLE,17310,17544,US/Mountain,2016-05-24 00:00:00,2016-09-21 00:00:00
Fox_education_Melvin,kaggle:248,Fox_education_Melvin,ad985881bad5380b2434b5c6da6981c03ceb20dd162b546eda883f8164c25bf8,True,ELIGIBLE,17445,17544,US/Mountain,2016-08-25 00:00:00,2016-12-23 00:00:00
Rat_assembly_Cristina,kaggle:401,Rat_assembly_Cristina,ade13e1ca77a1c1f247fcda476400e8f57d78a750929cc71ccf2036c00c51c58,True,ELIGIBLE,17486,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Bear_education_Wade,kaggle:577,Bear_education_Wade,aed61f74754c5df4a5bde78909d64bc05ff89aa6f0a29ba8b4c11bbd52357a2b,True,ELIGIBLE,17526,17544,US/Pacific,2016-04-22 00:00:00,2016-08-20 00:00:00
Rat_education_Bryant,kaggle:360,Rat_education_Bryant,af0236f788ac8950c6318184ee710114a7edab4df0e804d3524cde8506fe6550,True,ELIGIBLE,17452,17544,US/Eastern,2016-06-15 00:00:00,2016-10-13 00:00:00
Fox_lodging_Angla,kaggle:225,Fox_lodging_Angla,af0ebcb0d0ade2ca8b68e5b32b2ff894785b45a521265e8be41cf9e3edd40391,True,ELIGIBLE,17525,17544,US/Mountain,2016-05-24 00:00:00,2016-09-21 00:00:00
Bear_education_Iris,kaggle:646,Bear_education_Iris,afccf5cd1db2c096f29619380f997d23365af1f8b1d022cd7f4576d1d5321025,True,ELIGIBLE,17542,17544,US/Pacific,2016-03-14 00:00:00,2016-07-12 00:00:00
Bear_education_Pattie,kaggle:576,Bear_education_Pattie,b024262397dc32b41e44996d90b431b2a10b4887d5cb90553daa0f2d00a2f6f1,True,ELIGIBLE,17501,17544,US/Pacific,2016-03-14 00:00:00,2016-07-12 00:00:00
Panther_other_Lula,kaggle:83,Panther_other_Lula,b0421d1481bd54453dbc3ced3f8f3136214bafc0f3e3f5ec24a48f18472748cc,True,ELIGIBLE,8748,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Rat_assembly_Ruth,kaggle:523,Rat_assembly_Ruth,b22637d91e8871c9fbad8b11b6311bc9df36c9fa183b85b8928a3df6fb040292,False,NO_120D_OBSERVED_BLOCK,17458,17544,US/Eastern,,
Rat_assembly_Michel,kaggle:379,Rat_assembly_Michel,b2b0430abf1b4ba94ab59d02e55df10ee206ce4303d186b49d5ff6b9a09b5447,True,ELIGIBLE,17516,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Panther_lodging_Anastasia,kaggle:77,Panther_lodging_Anastasia,b3265bdf7fd43d6849664886e475c1ddea3f69f14342a0b3168f155b539fbf77,True,ELIGIBLE,8749,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Bear_public_Lowell,kaggle:585,Bear_public_Lowell,b36b4e46b7621d2d01f650e52a724fb82ab84270c24a817d93448aacefaa0959,True,ELIGIBLE,17541,17544,US/Pacific,2016-03-14 00:00:00,2016-07-12 00:00:00
Fox_education_Virgil,kaggle:253,Fox_education_Virgil,b38e2bc3aa669ab924b8659a7eea8c3a9211af70c9ab7a4cfd85b1381abdcdf5,True,ELIGIBLE,17539,17544,US/Mountain,2016-05-24 00:00:00,2016-09-21 00:00:00
Rat_education_Mose,kaggle:412,Rat_education_Mose,b3a11140983c345c13130c474d5595264a52baf54a65c888cbd35f5f48808c87,True,ELIGIBLE,17488,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_assembly_Aubrey,kaggle:411,Rat_assembly_Aubrey,b4d12373f8121cde9ed811daa584f8563fb03f35e3d4d043359a0ff22d025d74,True,ELIGIBLE,17507,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Panther_parking_Lorriane,kaggle:73,Panther_parking_Lorriane,b5c075ddcf47870430f5dc0b4392025a4250751825daf64f610829250f6f4ea2,True,ELIGIBLE,8749,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Rat_assembly_Pauline,kaggle:423,Rat_assembly_Pauline,b6471600efb2723e1411850e96d473186b1f3e2c1aa651b146ba04520ebb6678,False,NO_120D_OBSERVED_BLOCK,17038,17544,US/Eastern,,
Fox_assembly_Dixie,kaggle:280,Fox_assembly_Dixie,b7b257c5231c3444140857721c035ba266a1d61ccdd277dcb3436b2554c5b82f,True,ELIGIBLE,17527,17544,US/Mountain,2016-05-24 00:00:00,2016-09-21 00:00:00
Bear_education_Laurette,kaggle:654,Bear_education_Laurette,b838c3b7a8b2301a28178df595c9a424ebe880913820a3ff07d13497ce3df88d,True,ELIGIBLE,17490,17544,US/Pacific,2016-05-12 00:00:00,2016-09-09 00:00:00
Panther_parking_Alaina,kaggle:74,Panther_parking_Alaina,b8a004410164d5ca962102a5ddf7380df880d14616323839cabc5ab478a6f26a,True,ELIGIBLE,8748,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Rat_education_Jame,kaggle:553,Rat_education_Jame,b925bcf1b1b357b8700b45d42040196d2167cd0f8709a3a7a2d3b7ca389be8c4,True,ELIGIBLE,17449,17544,US/Eastern,2016-05-25 00:00:00,2016-09-22 00:00:00
Panther_lodging_Willa,kaggle:12,Panther_lodging_Willa,b97e1241205e93cc12856e7ec37c43fffd6a6281aeff0db030cda61662bc2a22,True,ELIGIBLE,8749,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Bear_education_Benita,kaggle:609,Bear_education_Benita,b9e5a9f966d1ee46989b69ab80bf29972e4916a40450f389e8dd02775ece40f8,True,ELIGIBLE,17139,17544,US/Pacific,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_education_Zoe,kaggle:461,Rat_education_Zoe,ba10a111e839c5360018a8bcb94a942a2275b54d0cd63abbe71dffb5dd0fa4e3,True,ELIGIBLE,17492,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_public_Sharonda,kaggle:430,Rat_public_Sharonda,ba3971a81bcfcc55621f55b21daf6231a4ecde1d5d885d05ee6c3810daf2f403,True,ELIGIBLE,17514,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Bear_education_Owen,kaggle:570,Bear_education_Owen,ba6fce4df048a17a03fc5c5859f5dd749a9cd151b260a8ad1f71cbe51150e8bf,True,ELIGIBLE,17537,17544,US/Pacific,2016-03-14 00:00:00,2016-07-12 00:00:00
Bear_education_Bonita,kaggle:637,Bear_education_Bonita,bb54758dab92159d35be5c857c85aee9d27ddd54eb41c15025cc29c60e6738d1,True,ELIGIBLE,17336,17544,US/Pacific,2016-03-30 00:00:00,2016-07-28 00:00:00
Rat_public_Julieann,kaggle:356,Rat_public_Julieann,bbd984398bab3c1aadfe6efd7131d28c1be55cd29de9681aa124c663d46c7a47,True,ELIGIBLE,17476,17544,US/Eastern,2016-04-09 00:00:00,2016-08-07 00:00:00
Rat_public_Kelly,kaggle:348,Rat_public_Kelly,bbe7288a6a23a08083f71e2587290a3e563f13dceea8b65fefa0bde0348495be,True,ELIGIBLE,17445,17544,US/Eastern,2016-05-25 00:00:00,2016-09-22 00:00:00
Rat_education_Lee,kaggle:493,Rat_education_Lee,bc28ee9b726b699e75805ad693276f1e0e72c707a6bc2551e6d275a95d589a4c,True,ELIGIBLE,17541,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Fox_education_Ray,kaggle:277,Fox_education_Ray,bd27d989b7cdfb3130c3bcbf9881cfcf55fbcca6cbe4ff270bfe053ca30150ed,True,ELIGIBLE,17542,17544,US/Mountain,2016-03-24 00:00:00,2016-07-22 00:00:00
Rat_assembly_Suzanne,kaggle:536,Rat_assembly_Suzanne,bd2fe13f74635b46e5d601ef4ae3724f3f59c6f82b3b637ab2f4c58823bf953e,True,ELIGIBLE,17433,17544,US/Eastern,2016-05-25 00:00:00,2016-09-22 00:00:00
Rat_education_Humberto,kaggle:500,Rat_education_Humberto,bd3753a21b884c646258c105c5e7a2e72026bcea50109d61b5fc4965b2ee98e2,True,ELIGIBLE,17158,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_lodging_Christine,kaggle:478,Rat_lodging_Christine,bddc682ebdc12605a5897f265d3cef37604c8213a8163915588be5b7bb1a022e,True,ELIGIBLE,17492,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_health_Mildred,kaggle:548,Rat_health_Mildred,bfe56f187d58b41aa1ffec925b86c378af13d8995b8663f8d0cb4b7cbd25533c,True,ELIGIBLE,17489,17544,US/Eastern,2016-05-25 00:00:00,2016-09-22 00:00:00
Rat_health_Gaye,kaggle:547,Rat_health_Gaye,bfec1bc4ddfba2b0ca98b9eac49bc8c5136d1323b1bb8e8a85658ab72b5282b3,True,ELIGIBLE,17468,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_office_Jacinta,kaggle:551,Rat_office_Jacinta,c005bf19457aa2a69502416d1c602050fe7187fd5f5eb22949de9a68fa6e7cc0,True,ELIGIBLE,17443,17544,US/Eastern,2016-11-07 00:00:00,2017-03-07 00:00:00
Panther_lodging_Kara,kaggle:95,Panther_lodging_Kara,c018e836f8f16e388d4dc9aa2c534ffafbf01a3b47eba6edc97def3cfe35c472,True,ELIGIBLE,8748,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Fox_office_Clayton,kaggle:157,Fox_office_Clayton,c165516d79f5735b5599b2a2456fb6b25b67fd03da7a972be096b14df591b039,True,ELIGIBLE,17542,17544,US/Mountain,2016-03-24 00:00:00,2016-07-22 00:00:00
Rat_public_Damon,kaggle:361,Rat_public_Damon,c17ec4dbb8cbedd8e04bce6dc6d43e736eb1972113c9438af1bbc9a49c8ddb03,True,ELIGIBLE,17440,17544,US/Eastern,2016-05-25 00:00:00,2016-09-22 00:00:00
Bear_education_Marsha,kaggle:643,Bear_education_Marsha,c18c8460f9fcd7eb3d8ff19b0717279c5191b4ced441226dc48840c8ddcc5bd4,True,ELIGIBLE,17501,17544,US/Pacific,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_assembly_Teodoro,kaggle:346,Rat_assembly_Teodoro,c196b3c12b767ce9804977d1e80e5772d4a5ccdd73e56a357abf50e8b2c6a863,True,ELIGIBLE,16794,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Panther_retail_Felix,kaggle:47,Panther_retail_Felix,c28ba31da1b149896af0d519a58ddae687acf17f7470ba5aa1eb638069c23dd9,True,ELIGIBLE,8750,8760,US/Eastern,2017-06-21 00:00:00,2017-10-19 00:00:00
Rat_public_Jason,kaggle:424,Rat_public_Jason,c304d40ea17048b318f2270ce985414af0e5d8f5a7f4d34596c34dcf28ce90cc,True,ELIGIBLE,17492,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
Rat_public_Leta,kaggle:474,Rat_public_Leta,c305a34b75158f777cfbb543944c6cc9426079e435e2bc1b48fb4b999c2edb15,True,ELIGIBLE,17514,17544,US/Eastern,2016-03-14 00:00:00,2016-07-12 00:00:00
